2026-02-28 05:06:21.784 | INFO     | __main__:select_trade_setup:1596 - 📝 config.yaml updated: lot_size = 0.03
2026-02-28 05:06:48.397 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821010 canceled successfully.
2026-02-28 05:07:09.548 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821322 canceled successfully.
2026-02-28 05:07:09.601 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821324 canceled successfully.
2026-02-28 05:07:09.667 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821326 canceled successfully.
2026-02-28 05:07:10.906 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851820915 canceled successfully.
2026-02-28 05:07:10.963 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851820917 canceled successfully.
2026-02-28 05:07:11.022 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851820947 canceled successfully.
2026-02-28 05:07:11.085 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821112 canceled successfully.
2026-02-28 05:07:11.145 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821116 canceled successfully.
2026-02-28 05:07:11.205 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821165 canceled successfully.
2026-02-28 05:07:11.258 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821175 canceled successfully.
2026-02-28 05:07:11.312 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821176 canceled successfully.
2026-02-28 05:07:16.640 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821579 canceled successfully.
2026-02-28 05:07:19.508 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821573 canceled successfully.
2026-02-28 05:07:19.563 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821607 canceled successfully.
2026-02-28 05:07:22.625 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821595 canceled successfully.
2026-02-28 05:07:22.685 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821603 canceled successfully.
2026-02-28 05:07:22.739 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821720 canceled successfully.
2026-02-28 05:07:22.806 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821733 canceled successfully.
2026-02-28 05:07:23.043 | INFO     | profit_controller:monitor_equity_milestone:284 - 📊 Milestone Track | Current: 5549.07 $ | Baseline: 5549.07 $ | Progress: 0.00/100.0 $
2026-02-28 05:07:23.470 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821714 canceled successfully.
2026-02-28 05:07:23.528 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821717 canceled successfully.
2026-02-28 05:07:23.583 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821757 canceled successfully.
2026-02-28 05:07:23.637 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821805 canceled successfully.
2026-02-28 05:07:23.693 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821817 canceled successfully.
2026-02-28 05:07:24.464 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821937 canceled successfully.
2026-02-28 05:07:26.704 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851821925 canceled successfully.
2026-02-28 05:07:26.758 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822022 canceled successfully.
2026-02-28 05:07:26.812 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822038 canceled successfully.
2026-02-28 05:07:26.867 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822047 canceled successfully.
2026-02-28 05:07:26.922 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822053 canceled successfully.
2026-02-28 05:07:30.855 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822232 canceled successfully.
2026-02-28 05:07:30.913 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822450 canceled successfully.
2026-02-28 05:07:30.968 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822613 canceled successfully.
2026-02-28 05:07:38.590 | INFO     | profit_controller:monitor_trailing:137 - 🔍 [GRID DYNAMIC] Trail Trace | BUY: -3.75 $ (Lock: 206.62 $) | SELL: Inactive
2026-02-28 05:07:47.004 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822981 canceled successfully.
2026-02-28 05:07:47.066 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822988 canceled successfully.
2026-02-28 05:07:47.122 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822995 canceled successfully.
2026-02-28 05:07:47.177 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822999 canceled successfully.
2026-02-28 05:07:47.232 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851823001 canceled successfully.
2026-02-28 05:07:49.177 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822967 canceled successfully.
2026-02-28 05:07:50.600 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822936 canceled successfully.
2026-02-28 05:07:50.655 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822966 canceled successfully.
2026-02-28 05:07:51.344 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822930 canceled successfully.
2026-02-28 05:07:51.400 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822934 canceled successfully.
2026-02-28 05:07:51.456 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822952 canceled successfully.
2026-02-28 05:07:54.121 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822945 canceled successfully.
2026-02-28 05:07:54.537 | INFO     | mt5_broker:cancel_order:193 - 🗑️ Order 851822949 canceled successfully.
2026-02-28 05:07:54.764 | INFO     | profit_controller:monitor_trailing:137 - 🔍 [GRID DYNAMIC] Trail Trace | BUY: -2.66 $ (Lock: 206.62 $) | SELL: Inactive
2026-02-28 05:11:56.427 | INFO     | __main__:_load_memories:81 - 🧠 Loaded 27 training memories. AI is ready.
2026-02-28 05:11:56.429 | INFO     | __main__:_check_sentiment_bias:65 - 📡 Market Intelligence: ALLOW
2026-02-28 05:11:57.434 | INFO     | mt5_broker:connect:26 - Connecting to MT5 (Attempt 1/3)...
2026-02-28 05:11:57.439 | INFO     | mt5_broker:connect:42 - Logging into Exness-MT5Real34 (Account: 253362383)...
2026-02-28 05:11:58.948 | INFO     | mt5_broker:connect:56 - Connected to MT5 - Balance: $0.00
2026-02-28 05:12:19.837 | INFO     | __main__:select_trade_setup:1587 - 📝 config.yaml updated: lot_size = 0.01
2026-02-28 05:12:19.864 | INFO     | __main__:_load_memories:81 - 🧠 Loaded 27 training memories. AI is ready.
2026-02-28 05:12:19.864 | INFO     | __main__:_check_sentiment_bias:65 - 📡 Market Intelligence: ALLOW
2026-02-28 05:12:19.868 | INFO     | __main__:initialize:825 - 🧠 Initializing NEXT LEVEL BRAIN Live Trading System...
2026-02-28 05:12:20.869 | INFO     | mt5_broker:connect:26 - Connecting to MT5 (Attempt 1/3)...
2026-02-28 05:12:20.876 | INFO     | mt5_broker:connect:42 - Logging into Exness-MT5Real34 (Account: 253362383)...
2026-02-28 05:12:20.877 | INFO     | mt5_broker:connect:56 - Connected to MT5 - Balance: $0.00
2026-02-28 05:12:20.878 | INFO     | __main__:initialize:835 - Account Balance: $0.00
2026-02-28 05:12:20.895 | INFO     | __main__:initialize:841 - 🚀 Live Dashboard auto-opened.
2026-02-28 05:12:20.895 | INFO     | __main__:initialize:845 - ✅ System initialized successfully
2026-02-28 05:12:20.899 | INFO     | __main__:run:1068 - 🚀 Starting live trading...
2026-02-28 05:12:20.902 | WARNING  | __main__:run:1091 - 🛑 GLOBAL RESET SIGNAL DETECTED! Performing full wipe...
2026-02-28 05:12:20.903 | INFO     | mt5_broker:cancel_all_pendings:221 - 🧹 Cleaned pending orders for XAUUSDc
2026-02-28 05:12:20.903 | INFO     | __main__:_close_all_universe:1259 - ✅ Universe cleanup completed.
2026-02-28 05:12:20.905 | INFO     | __main__:run:1100 - 🎯 Milestone Baseline Set: 0.00 USC. Target: 100.00 USC
2026-02-28 05:12:20.907 | SUCCESS  | __main__:run:1111 - ✅ Global Reset Complete. System Clean.
2026-02-28 05:12:21.346 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (1/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:21.848 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (2/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:22.361 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (3/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:22.877 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (4/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:23.378 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (5/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:23.888 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (6/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:24.404 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (7/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:24.920 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (8/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:25.440 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (9/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:25.952 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (10/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:26.468 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (11/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:26.970 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (12/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:27.486 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (13/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:28.002 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (14/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:28.517 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (15/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:29.031 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (16/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:29.545 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (17/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:30.058 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (18/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:30.574 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (19/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:31.090 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (20/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:31.605 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (21/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:32.109 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (22/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:32.612 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (23/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:33.128 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (24/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:33.644 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (25/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:34.161 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (26/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:34.677 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (27/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:35.192 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (28/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:35.708 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (29/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:36.211 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (30/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:36.715 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (31/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 05:12:37.231 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (32/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:31.546 | INFO     | __main__:select_trade_setup:1587 - 📝 config.yaml updated: lot_size = 0.01
2026-02-28 17:26:31.559 | INFO     | __main__:_load_memories:81 - 🧠 Loaded 27 training memories. AI is ready.
2026-02-28 17:26:31.567 | INFO     | __main__:_check_sentiment_bias:65 - 📡 Market Intelligence: ALLOW
2026-02-28 17:26:31.567 | INFO     | profit_controller:_load_state:41 - 💾 GRID DYNAMIC recovered 0 trade states + Milestone logic from disk.
2026-02-28 17:26:31.570 | INFO     | __main__:initialize:825 - 🧠 Initializing NEXT LEVEL BRAIN Live Trading System...
2026-02-28 17:26:32.574 | INFO     | mt5_broker:connect:26 - Connecting to MT5 (Attempt 1/3)...
2026-02-28 17:26:32.584 | INFO     | mt5_broker:connect:42 - Logging into Exness-MT5Trial16 (Account: 262358992)...
2026-02-28 17:26:34.174 | INFO     | mt5_broker:connect:56 - Connected to MT5 - Balance: $5284.88
2026-02-28 17:26:34.174 | INFO     | __main__:initialize:835 - Account Balance: $5284.88
2026-02-28 17:26:34.177 | INFO     | __main__:initialize:841 - 🚀 Live Dashboard auto-opened.
2026-02-28 17:26:34.177 | INFO     | __main__:initialize:845 - ✅ System initialized successfully
2026-02-28 17:26:34.180 | INFO     | __main__:run:1059 - 🔄 Auto-Syncing Equity Baseline to current equity: $5543.16
2026-02-28 17:26:34.180 | INFO     | profit_controller:reset_equity_milestone:315 - 🔄 Milestone Baseline RESET to 5543.16 $
2026-02-28 17:26:34.182 | INFO     | __main__:run:1061 - 📊 Equity Milestone Synced. Baseline: $5543.16 | Target: $5643.16
2026-02-28 17:26:34.182 | INFO     | __main__:run:1068 - 🚀 Starting live trading...
2026-02-28 17:26:34.189 | INFO     | profit_controller:monitor_grand_basket:244 - 🛡️  GRAND BASKET LOCK: Total Profit 258.28 $ (Inc. Fees). New Lock: 206.62 $
2026-02-28 17:26:34.191 | INFO     | profit_controller:monitor_equity_milestone:284 - 📊 Milestone Track | Current: 5543.16 $ | Baseline: 5543.16 $ | Progress: 0.00/100.0 $
2026-02-28 17:26:34.214 | INFO     | profit_controller:monitor_individual_trailing:169 - 💰 Ticket 851456271 Hard TP Hit: PnL 60.07 $ >= 3.00 $ (Lot: 0.03)
2026-02-28 17:26:34.214 | INFO     | profit_controller:monitor_individual_trailing:169 - 💰 Ticket 851456278 Hard TP Hit: PnL 63.07 $ >= 3.00 $ (Lot: 0.03)
2026-02-28 17:26:34.216 | INFO     | profit_controller:monitor_individual_trailing:169 - 💰 Ticket 851456282 Hard TP Hit: PnL 66.07 $ >= 3.00 $ (Lot: 0.03)
2026-02-28 17:26:34.216 | INFO     | profit_controller:monitor_individual_trailing:169 - 💰 Ticket 851456288 Hard TP Hit: PnL 69.07 $ >= 3.00 $ (Lot: 0.03)
2026-02-28 17:26:34.217 | INFO     | __main__:update:641 - 💰 Grid Trade 851456271 closed via Individual Trailing.
2026-02-28 17:26:34.217 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (1/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:34.732 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (2/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:35.240 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (3/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:35.742 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (4/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:36.254 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (5/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:36.757 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (6/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:37.271 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (7/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:37.783 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (8/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:38.286 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (9/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:38.797 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (10/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:39.311 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (11/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:39.821 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (12/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:40.323 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (13/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:40.837 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (14/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:41.348 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (15/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:41.850 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (16/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:42.356 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (17/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:42.858 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (18/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:43.370 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (19/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:43.873 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (20/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:44.388 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (21/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:44.897 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (22/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:45.408 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (23/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:45.917 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (24/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:46.428 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (25/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:46.932 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (26/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:47.440 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (27/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:47.945 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (28/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:48.453 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (29/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:48.969 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (30/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:49.476 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (31/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:49.980 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (32/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:50.496 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (33/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:51.006 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (34/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:51.508 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (35/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:52.021 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (36/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:52.536 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (37/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:53.051 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (38/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
2026-02-28 17:26:53.558 | WARNING  | mt5_broker:_send_with_retry:128 - ⚠️ Trade Retry (39/50): AutoTrading disabled by client (Code 10027). Retrying in 0.5s...
